value,count
run 2126,1
run 2127,1
run 2128,1
run 2129,1
run 2130,1
run 2131,1
run 2132,1
run 2133,1
run 2134,1
run 2135,1
run 2136,1
run 2137,1
run 2138,1
run 2139,1
run 2140,1
run 2141,1
run 2142,1
run 2143,1
run 2144,1
run 2145,1
run 2146,1
run 2147,1
run 2148,1
run 2149,1
run 2150,1
run 2151,1
run 2152,1
run 2153,1
run 2154,1
run 2155,1
run 2156,1
run 2157,1
run 2158,1
run 2159,1
run 2160,1
run 2161,1
run 2162,1
run 2163,1
run 2164,1
run 2165,1
run 2166,1
run 2167,1
run 2168,1
run 2169,1
run 2170,1
run 2171,1
run 2172,1
run 2173,1
run 2174,1
run 2175,1
run 2176,1
run 2177,1
run 2178,1
run 2179,1
run 2180,1
run 2181,1
run 2182,1
run 2183,1
run 2184,1
run 2185,1
run 2186,1
run 2187,1
run 2188,1
run 2189,1
run 2190,1
run 2191,1
run 2192,1
run 2193,1
run 2194,1
run 2195,1
run 2196,1
run 2197,1
run 2198,1
run 2199,1
run 2200,1
run 2201,1
run 2202,1
run 2203,1
run 2204,1
run 2205,1
run 2206,1
run 2207,1
run 2208,1
run 2209,1
run 2210,1
run 2211,1
run 2212,1
hv_map_a2,1
hv_map_a31,1
hv_map_a9,1
hv_map_a6,1
hv_map_a27,1
hv_map_a20,1
hv_map_a14,1
hv_map_a35,1
hv_map_a24,1
hv_map_a8,1
hv_map_a3,1
hv_map_a29,1
hv_map_a22,1
hv_map_a15ny,1
hv_map_a21,1
hv_map_a4,1
hv_map_a16ny,1
hv_map_a1,1
hv_map_a34ny,1
hv_map_a19,1
hv_map_a36,1
hv_map_a28,1
hv_map_a13ny,1
hv_map_a10,1
hv_map_a37,1
hv_map_a26,1
hv_map_a18ny,1
hv_map_a32,1
hv_map_a7,1
hv_map_a23,1
hv_map_a25,1
hv_map_a17conc,1
hv_map_a5,1
hv_map_a30,1
hv_map_a33ny,1
hv_map_a11,1
hv_map_a12,1
hv_map_b34,1
hv_map_b30,1
hv_map_b36,1
hv_map_b13,1
hv_map_b43,1
hv_map_b12,1
hv_map_b27,1
hv_map_b16,1
hv_map_b24,1
hv_map_b14,1
hv_map_b32,1
hv_map_b2,1
hv_map_b23,1
hv_map_b41,1
hv_map_b19,1
hv_map_b44,1
hv_map_b47,1
hv_map_b25,1
hv_map_b26,1
hv_map_b20,1
hv_map_b33,1
hv_map_b22,1
hv_map_b1,1
hv_map_b11,1
hv_map_b29ny,1
hv_map_b18,1
hv_map_b39,1
hv_map_b46,1
hv_map_b3,1
hv_map_b42ny,1
hv_map_b28,1
hv_map_b31,1
hv_map_b45,1
hv_map_b6,1
hv_map_b35,1
hv_map_b15,1
hv_map_b4,1
hv_map_b37,1
hv_map_b10,1
hv_map_b38,1
hv_map_b40,1
hv_map_b17,1
hv_map_b5,1
hv_map_b21,1
hv_map_b9,1
hv_map_b7b8,1
ERLIC-SPE-Test2_RP_7 Fractions_2 Replicates,1
ERLIC-SPE-Test2_SCX_7 Fractions_2 Replicates,1
ERLIC-SPE-Test_SCX_Eluates_7 Fractions_2 Replicates,1
ERLIC-SCX.RP_final Experiment_21 Fractions_2 Replicates,1
SILAC010,1
SILAC011,1
SILAC012,1
SILAC013,1
SILAC014,1
SILAC015,1
SILAC016,1
SILAC017,1
SILAC019,1
run 0,1
20150618_qep1_lc7_phge_sa_plate1b_1_1,1
20150618_qep1_lc7_phge_sa_plate1b_1_2,1
20150618_qep1_lc7_phge_sa_plate1b_1_3,1
20150618_qep1_lc7_phge_sa_plate1b_1_4,1
20150618_qep1_lc7_phge_sa_plate1b_1_5,1
20150618_qep1_lc7_phge_sa_plate1b_1_6,1
20150618_qep1_lc7_phge_sa_plate1b_1_7,1
20150708_qep1_lc7_phge_sa_plate1c_1_1,1
20150708_qep1_lc7_phge_sa_plate1c_1_2,1
20150708_qep1_lc7_phge_sa_plate1c_1_3,1
20150708_qep1_lc7_phge_sa_plate1c_1_4,1
20150708_qep1_lc7_phge_sa_plate1c_1_5,1
20150708_qep1_lc7_phge_sa_plate1c_1_6,1
20150708_qep1_lc7_phge_sa_plate1c_1_7,1
20150805_qep1_lc7_phge_sa_plate1d_1_1,1
20150805_qep1_lc7_phge_sa_plate1d_1_2,1
20150805_qep1_lc7_phge_sa_plate1d_1_3,1
20150805_qep1_lc7_phge_sa_plate1d_1_4,1
20150805_qep1_lc7_phge_sa_plate1d_1_5,1
20150805_qep1_lc7_phge_sa_plate1d_1_6,1
20150805_qep1_lc7_phge_sa_plate1d_1_7,1
20150901_qep1_lc7_phge_sa_plate1e_1_1,1
20150901_qep1_lc7_phge_sa_plate1e_1_2,1
20150901_qep1_lc7_phge_sa_plate1e_1_3,1
20150901_qep1_lc7_phge_sa_plate1e_1_4,1
20150901_qep1_lc7_phge_sa_plate1e_1_5,1
20150901_qep1_lc7_phge_sa_plate1e_1_6,1
20150901_qep1_lc7_phge_sa_plate1e_1_7,1
20150618_qep1_lc7_phge_sa_plate1b_02_1,1
20150618_qep1_lc7_phge_sa_plate1b_02_2,1
20150618_qep1_lc7_phge_sa_plate1b_02_3,1
20150618_qep1_lc7_phge_sa_plate1b_02_4,1
20150618_qep1_lc7_phge_sa_plate1b_02_5,1
20150618_qep1_lc7_phge_sa_plate1b_02_6,1
20150618_qep1_lc7_phge_sa_plate1b_02_7,1
20150708_qep1_lc7_phge_sa_plate1c_02_1,1
20150708_qep1_lc7_phge_sa_plate1c_02_2,1
20150708_qep1_lc7_phge_sa_plate1c_02_3,1
20150708_qep1_lc7_phge_sa_plate1c_02_4,1
20150708_qep1_lc7_phge_sa_plate1c_02_5,1
20150708_qep1_lc7_phge_sa_plate1c_02_6,1
20150708_qep1_lc7_phge_sa_plate1c_02_7,1
20150805_qep1_lc7_phge_sa_plate1d_02_1,1
20150805_qep1_lc7_phge_sa_plate1d_02_2,1
20150805_qep1_lc7_phge_sa_plate1d_02_3,1
20150805_qep1_lc7_phge_sa_plate1d_02_4,1
20150805_qep1_lc7_phge_sa_plate1d_02_5,1
20150805_qep1_lc7_phge_sa_plate1d_02_6,1
20150805_qep1_lc7_phge_sa_plate1d_02_7,1
20150901_qep1_lc7_phge_sa_plate1e_02_1,1
20150901_qep1_lc7_phge_sa_plate1e_02_2,1
20150901_qep1_lc7_phge_sa_plate1e_02_3,1
20150901_qep1_lc7_phge_sa_plate1e_02_4,1
20150901_qep1_lc7_phge_sa_plate1e_02_5,1
20150901_qep1_lc7_phge_sa_plate1e_02_6,1
20150901_qep1_lc7_phge_sa_plate1e_02_7,1
20150731_qep1_lc7_phge_sa_plate4b_03_1,1
20150731_qep1_lc7_phge_sa_plate4b_03_2,1
20150731_qep1_lc7_phge_sa_plate4b_03_3,1
20150731_qep1_lc7_phge_sa_plate4b_03_4,1
20150731_qep1_lc7_phge_sa_plate4b_03_5,1
20150731_qep1_lc7_phge_sa_plate4b_03_6,1
20150731_qep1_lc7_phge_sa_plate4b_03_7,1
20150731_qep1_lc7_phge_sa_plate4e_03_1,1
20150731_qep1_lc7_phge_sa_plate4e_03_2,1
20150731_qep1_lc7_phge_sa_plate4e_03_3,1
20150731_qep1_lc7_phge_sa_plate4e_03_4,1
20150731_qep1_lc7_phge_sa_plate4e_03_5,1
20150731_qep1_lc7_phge_sa_plate4e_03_6,1
20150731_qep1_lc7_phge_sa_plate4e_03_7,1
20150824_qep1_lc7_phge_sa_plate4d_03_1,1
20150824_qep1_lc7_phge_sa_plate4d_03_2,1
20150824_qep1_lc7_phge_sa_plate4d_03_3,1
20150824_qep1_lc7_phge_sa_plate4d_03_4,1
20150824_qep1_lc7_phge_sa_plate4d_03_5,1
20150824_qep1_lc7_phge_sa_plate4d_03_6,1
20150824_qep1_lc7_phge_sa_plate4d_03_7,1
20150917_qep1_lc7_phge_sa_plate4c_03_1,1
20150917_qep1_lc7_phge_sa_plate4c_03_2,1
20150917_qep1_lc7_phge_sa_plate4c_03_3,1
20150917_qep1_lc7_phge_sa_plate4c_03_4,1
20150917_qep1_lc7_phge_sa_plate4c_03_5,1
20150917_qep1_lc7_phge_sa_plate4c_03_6,1
20150917_qep1_lc7_phge_sa_plate4c_03_7,1
20150701_qep1_lc7_phge_sa_plate3a_05_1,1
20150701_qep1_lc7_phge_sa_plate3a_05_2,1
20150701_qep1_lc7_phge_sa_plate3a_05_3,1
20150701_qep1_lc7_phge_sa_plate3a_05_4,1
20150701_qep1_lc7_phge_sa_plate3a_05_5,1
20150701_qep1_lc7_phge_sa_plate3a_05_6,1
20150701_qep1_lc7_phge_sa_plate3a_05_7,1
20150725_qep1_lc7_phge_sa_plate3b_05_3,1
20150725_qep1_lc7_phge_sa_plate3b_05_4,1
20150725_qep1_lc7_phge_sa_plate3b_05_6,1
20150725_qep1_lc7_phge_sa_plate3b_05_7,1
20150818_qep1_lc7_phge_sa_plate3c_05_1,1
20150818_qep1_lc7_phge_sa_plate3c_05_2,1
20150818_qep1_lc7_phge_sa_plate3c_05_3,1
20150818_qep1_lc7_phge_sa_plate3c_05_4,1
20150818_qep1_lc7_phge_sa_plate3c_05_5,1
20150818_qep1_lc7_phge_sa_plate3c_05_7,1
20150912_qep1_lc7_phge_sa_plate3d_05_1,1
20150912_qep1_lc7_phge_sa_plate3d_05_3,1
20150912_qep1_lc7_phge_sa_plate3d_05_4,1
20150912_qep1_lc7_phge_sa_plate3d_05_5,1
20150912_qep1_lc7_phge_sa_plate3d_05_6,1
20150912_qep1_lc7_phge_sa_plate3d_05_7,1
20150917_qep1_lc7_phge_sa_plate3b_05_1,1
20150917_qep1_lc7_phge_sa_plate3b_05_2,1
20150917_qep1_lc7_phge_sa_plate3b_05_5,1
20150917_qep1_lc7_phge_sa_plate3c_05_6,1
20150917_qep1_lc8_phge_sa_plate3d_05_2,1
20150624_qep1_lc7_phge_sa_plate2a_06_1,1
20150624_qep1_lc7_phge_sa_plate2a_06_2,1
20150624_qep1_lc7_phge_sa_plate2a_06_3,1
20150624_qep1_lc7_phge_sa_plate2a_06_4,1
20150624_qep1_lc7_phge_sa_plate2a_06_5,1
20150624_qep1_lc7_phge_sa_plate2a_06_6,1
20150624_qep1_lc7_phge_sa_plate2a_06_7,1
20150811_qep1_lc7_phge_sa_plate2b_06_1,1
20150811_qep1_lc7_phge_sa_plate2b_06_2,1
20150811_qep1_lc7_phge_sa_plate2b_06_3,1
20150811_qep1_lc7_phge_sa_plate2b_06_4,1
20150811_qep1_lc7_phge_sa_plate2b_06_5,1
20150811_qep1_lc7_phge_sa_plate2b_06_6,1
20150811_qep1_lc7_phge_sa_plate2b_06_7,1
20150827_qep1_lc7_phge_sa_plate2c_06_1,1
20150827_qep1_lc7_phge_sa_plate2c_06_3,1
20150827_qep1_lc7_phge_sa_plate2c_06_4,1
20150827_qep1_lc7_phge_sa_plate2c_06_5,1
20150827_qep1_lc7_phge_sa_plate2c_06_6,1
20150827_qep1_lc7_phge_sa_plate2c_06_7,1
20150907_qep1_lc7_phge_sa_plate2d_06_1,1
20150907_qep1_lc7_phge_sa_plate2d_06_2,1
20150907_qep1_lc7_phge_sa_plate2d_06_3,1
20150907_qep1_lc7_phge_sa_plate2d_06_4,1
20150907_qep1_lc7_phge_sa_plate2d_06_5,1
20150907_qep1_lc7_phge_sa_plate2d_06_6,1
20150907_qep1_lc7_phge_sa_plate2d_06_7,1
20150917_qep1_lc7_phge_sa_plate2c_06_2,1
20150618_qep1_lc7_phge_sa_plate1b_07_1,1
20150618_qep1_lc7_phge_sa_plate1b_07_2,1
20150618_qep1_lc7_phge_sa_plate1b_07_3,1
20150618_qep1_lc7_phge_sa_plate1b_07_4,1
20150618_qep1_lc7_phge_sa_plate1b_07_5,1
20150618_qep1_lc7_phge_sa_plate1b_07_6,1
20150618_qep1_lc7_phge_sa_plate1b_07_7,1
20150708_qep1_lc7_phge_sa_plate1c_07_1,1
20150708_qep1_lc7_phge_sa_plate1c_07_2,1
20150708_qep1_lc7_phge_sa_plate1c_07_3,1
20150708_qep1_lc7_phge_sa_plate1c_07_4,1
20150708_qep1_lc7_phge_sa_plate1c_07_5,1
20150708_qep1_lc7_phge_sa_plate1c_07_6,1
20150708_qep1_lc7_phge_sa_plate1c_07_7,1
20150805_qep1_lc7_phge_sa_plate1d_07_1,1
20150805_qep1_lc7_phge_sa_plate1d_07_2,1
20150805_qep1_lc7_phge_sa_plate1d_07_4,1
20150805_qep1_lc7_phge_sa_plate1d_07_5,1
20150805_qep1_lc7_phge_sa_plate1d_07_6,1
20150805_qep1_lc7_phge_sa_plate1d_07_7,1
20150901_qep1_lc7_phge_sa_plate1e_07_1,1
20150901_qep1_lc7_phge_sa_plate1e_07_2,1
20150901_qep1_lc7_phge_sa_plate1e_07_3,1
20150901_qep1_lc7_phge_sa_plate1e_07_4,1
20150901_qep1_lc7_phge_sa_plate1e_07_5,1
20150901_qep1_lc7_phge_sa_plate1e_07_6,1
20150901_qep1_lc7_phge_sa_plate1e_07_7,1
20150917_qep1_lc7_phge_sa_plate1d_07_3,1
20150618_qep1_lc7_phge_sa_plate1b_08_1,1
20150618_qep1_lc7_phge_sa_plate1b_08_2,1
20150618_qep1_lc7_phge_sa_plate1b_08_3,1
20150618_qep1_lc7_phge_sa_plate1b_08_4,1
20150618_qep1_lc7_phge_sa_plate1b_08_5,1
20150618_qep1_lc7_phge_sa_plate1b_08_6,1
20150618_qep1_lc7_phge_sa_plate1b_08_7,1
20150708_qep1_lc7_phge_sa_plate1c_08_1,1
20150708_qep1_lc7_phge_sa_plate1c_08_2,1
20150708_qep1_lc7_phge_sa_plate1c_08_3,1
20150708_qep1_lc7_phge_sa_plate1c_08_4,1
20150708_qep1_lc7_phge_sa_plate1c_08_5,1
20150708_qep1_lc7_phge_sa_plate1c_08_6,1
20150708_qep1_lc7_phge_sa_plate1c_08_7,1
20150805_qep1_lc7_phge_sa_plate1d_08_1,1
20150805_qep1_lc7_phge_sa_plate1d_08_2,1
20150805_qep1_lc7_phge_sa_plate1d_08_3,1
20150805_qep1_lc7_phge_sa_plate1d_08_4,1
20150805_qep1_lc7_phge_sa_plate1d_08_5,1
20150805_qep1_lc7_phge_sa_plate1d_08_6,1
20150805_qep1_lc7_phge_sa_plate1d_08_7,1
20150901_qep1_lc7_phge_sa_plate1e_08_1,1
20150901_qep1_lc7_phge_sa_plate1e_08_2,1
20150901_qep1_lc7_phge_sa_plate1e_08_3,1
20150901_qep1_lc7_phge_sa_plate1e_08_4,1
20150901_qep1_lc7_phge_sa_plate1e_08_5,1
20150901_qep1_lc7_phge_sa_plate1e_08_6,1
20150901_qep1_lc7_phge_sa_plate1e_08_7,1
20150731_qep1_lc7_phge_sa_plate4b_09_1,1
20150731_qep1_lc7_phge_sa_plate4b_09_2,1
20150731_qep1_lc7_phge_sa_plate4b_09_3,1
20150731_qep1_lc7_phge_sa_plate4b_09_4,1
20150731_qep1_lc7_phge_sa_plate4b_09_5,1
20150731_qep1_lc7_phge_sa_plate4b_09_6,1
20150731_qep1_lc7_phge_sa_plate4b_09_7,1
20150731_qep1_lc7_phge_sa_plate4e_09_1,1
20150731_qep1_lc7_phge_sa_plate4e_09_2,1
20150731_qep1_lc7_phge_sa_plate4e_09_3,1
20150731_qep1_lc7_phge_sa_plate4e_09_4,1
20150731_qep1_lc7_phge_sa_plate4e_09_5,1
20150731_qep1_lc7_phge_sa_plate4e_09_6,1
20150731_qep1_lc7_phge_sa_plate4e_09_7,1
20150824_qep1_lc7_phge_sa_plate4d_09_1,1
20150824_qep1_lc7_phge_sa_plate4d_09_2,1
20150824_qep1_lc7_phge_sa_plate4d_09_3,1
20150824_qep1_lc7_phge_sa_plate4d_09_4,1
20150824_qep1_lc7_phge_sa_plate4d_09_5,1
20150824_qep1_lc7_phge_sa_plate4d_09_6,1
20150824_qep1_lc7_phge_sa_plate4d_09_7,1
20150917_qep1_lc7_phge_sa_plate4c_09_1,1
20150917_qep1_lc7_phge_sa_plate4c_09_2,1
20150917_qep1_lc7_phge_sa_plate4c_09_3,1
20150917_qep1_lc7_phge_sa_plate4c_09_4,1
20150917_qep1_lc7_phge_sa_plate4c_09_5,1
20150917_qep1_lc7_phge_sa_plate4c_09_6,1
20150917_qep1_lc7_phge_sa_plate4c_09_7,1
20150701_qep1_lc7_phge_sa_plate3a_10_1,1
20150701_qep1_lc7_phge_sa_plate3a_10_2,1
20150701_qep1_lc7_phge_sa_plate3a_10_3,1
20150701_qep1_lc7_phge_sa_plate3a_10_4,1
20150701_qep1_lc7_phge_sa_plate3a_10_5,1
20150701_qep1_lc7_phge_sa_plate3a_10_6,1
20150701_qep1_lc7_phge_sa_plate3a_10_7,1
20150725_qep1_lc7_phge_sa_plate3b_10_2,1
20150725_qep1_lc7_phge_sa_plate3b_10_3,1
20150725_qep1_lc7_phge_sa_plate3b_10_4,1
20150725_qep1_lc7_phge_sa_plate3b_10_5,1
20150725_qep1_lc7_phge_sa_plate3b_10_6,1
20150818_qep1_lc7_phge_sa_plate3c_10_1,1
20150818_qep1_lc7_phge_sa_plate3c_10_2,1
20150818_qep1_lc7_phge_sa_plate3c_10_3,1
20150818_qep1_lc7_phge_sa_plate3c_10_4,1
20150818_qep1_lc7_phge_sa_plate3c_10_5,1
20150818_qep1_lc7_phge_sa_plate3c_10_6,1
20150818_qep1_lc7_phge_sa_plate3c_10_7,1
20150912_qep1_lc7_phge_sa_plate3d_10_1,1
20150912_qep1_lc7_phge_sa_plate3d_10_2,1
20150912_qep1_lc7_phge_sa_plate3d_10_3,1
20150912_qep1_lc7_phge_sa_plate3d_10_4,1
20150912_qep1_lc7_phge_sa_plate3d_10_5,1
20150912_qep1_lc7_phge_sa_plate3d_10_6,1
20150912_qep1_lc7_phge_sa_plate3d_10_7,1
20150917_qep1_lc7_phge_sa_plate3b_10_1,1
20150917_qep1_lc7_phge_sa_plate3b_10_7,1
20150618_qep1_lc7_phge_sa_plate1b_11_1,1
20150618_qep1_lc7_phge_sa_plate1b_11_2,1
20150618_qep1_lc7_phge_sa_plate1b_11_3,1
20150618_qep1_lc7_phge_sa_plate1b_11_4,1
20150618_qep1_lc7_phge_sa_plate1b_11_5,1
20150618_qep1_lc7_phge_sa_plate1b_11_6,1
20150618_qep1_lc7_phge_sa_plate1b_11_7,1
20150708_qep1_lc7_phge_sa_plate1c_11_1,1
20150708_qep1_lc7_phge_sa_plate1c_11_2,1
20150708_qep1_lc7_phge_sa_plate1c_11_3,1
20150708_qep1_lc7_phge_sa_plate1c_11_4,1
20150708_qep1_lc7_phge_sa_plate1c_11_5,1
20150708_qep1_lc7_phge_sa_plate1c_11_6,1
20150708_qep1_lc7_phge_sa_plate1c_11_7,1
20150805_qep1_lc7_phge_sa_plate1d_11_1,1
20150805_qep1_lc7_phge_sa_plate1d_11_2,1
20150805_qep1_lc7_phge_sa_plate1d_11_3,1
20150805_qep1_lc7_phge_sa_plate1d_11_4,1
20150805_qep1_lc7_phge_sa_plate1d_11_5,1
20150805_qep1_lc7_phge_sa_plate1d_11_6,1
20150805_qep1_lc7_phge_sa_plate1d_11_7,1
20150901_qep1_lc7_phge_sa_plate1e_11_1,1
20150901_qep1_lc7_phge_sa_plate1e_11_2,1
20150901_qep1_lc7_phge_sa_plate1e_11_3,1
20150901_qep1_lc7_phge_sa_plate1e_11_4,1
20150901_qep1_lc7_phge_sa_plate1e_11_5,1
20150901_qep1_lc7_phge_sa_plate1e_11_6,1
20150901_qep1_lc7_phge_sa_plate1e_11_7,1
20150624_qep1_lc7_phge_sa_plate2a_12_1,1
20150624_qep1_lc7_phge_sa_plate2a_12_2,1
20150624_qep1_lc7_phge_sa_plate2a_12_4,1
20150624_qep1_lc7_phge_sa_plate2a_12_5,1
20150624_qep1_lc7_phge_sa_plate2a_12_6,1
20150624_qep1_lc7_phge_sa_plate2a_12_7,1
20150811_qep1_lc7_phge_sa_plate2b_12_1,1
20150811_qep1_lc7_phge_sa_plate2b_12_2,1
20150811_qep1_lc7_phge_sa_plate2b_12_3,1
20150811_qep1_lc7_phge_sa_plate2b_12_4,1
20150811_qep1_lc7_phge_sa_plate2b_12_5,1
20150811_qep1_lc7_phge_sa_plate2b_12_6,1
20150811_qep1_lc7_phge_sa_plate2b_12_7,1
20150827_qep1_lc7_phge_sa_plate2c_12_1,1
20150827_qep1_lc7_phge_sa_plate2c_12_2,1
20150827_qep1_lc7_phge_sa_plate2c_12_3,1
20150827_qep1_lc7_phge_sa_plate2c_12_4,1
20150827_qep1_lc7_phge_sa_plate2c_12_5,1
20150827_qep1_lc7_phge_sa_plate2c_12_6,1
20150827_qep1_lc7_phge_sa_plate2c_12_7,1
20150907_qep1_lc7_phge_sa_plate2d_12_1,1
20150907_qep1_lc7_phge_sa_plate2d_12_2,1
20150907_qep1_lc7_phge_sa_plate2d_12_3,1
20150907_qep1_lc7_phge_sa_plate2d_12_4,1
20150907_qep1_lc7_phge_sa_plate2d_12_5,1
20150907_qep1_lc7_phge_sa_plate2d_12_6,1
20150907_qep1_lc7_phge_sa_plate2d_12_7,1
20150917_qep1_lc7_phge_sa_plate2a_12_3,1
20150731_qep1_lc7_phge_sa_plate4b_14_1,1
20150731_qep1_lc7_phge_sa_plate4b_14_2,1
20150731_qep1_lc7_phge_sa_plate4b_14_3,1
20150731_qep1_lc7_phge_sa_plate4b_14_4,1
20150731_qep1_lc7_phge_sa_plate4b_14_5,1
20150731_qep1_lc7_phge_sa_plate4b_14_6,1
20150731_qep1_lc7_phge_sa_plate4b_14_7,1
20150731_qep1_lc7_phge_sa_plate4e_14_1,1
20150731_qep1_lc7_phge_sa_plate4e_14_2,1
20150731_qep1_lc7_phge_sa_plate4e_14_3,1
20150731_qep1_lc7_phge_sa_plate4e_14_4,1
20150731_qep1_lc7_phge_sa_plate4e_14_5,1
20150731_qep1_lc7_phge_sa_plate4e_14_6,1
20150731_qep1_lc7_phge_sa_plate4e_14_7,1
20150824_qep1_lc7_phge_sa_plate4d_14_1,1
20150824_qep1_lc7_phge_sa_plate4d_14_2,1
20150824_qep1_lc7_phge_sa_plate4d_14_3,1
20150824_qep1_lc7_phge_sa_plate4d_14_4,1
20150824_qep1_lc7_phge_sa_plate4d_14_5,1
20150824_qep1_lc7_phge_sa_plate4d_14_6,1
20150824_qep1_lc7_phge_sa_plate4d_14_7,1
20150917_qep1_lc7_phge_sa_plate4c_14_1,1
20150917_qep1_lc7_phge_sa_plate4c_14_2,1
20150917_qep1_lc7_phge_sa_plate4c_14_3,1
20150917_qep1_lc7_phge_sa_plate4c_14_4,1
20150917_qep1_lc7_phge_sa_plate4c_14_5,1
20150917_qep1_lc7_phge_sa_plate4c_14_6,1
20150917_qep1_lc7_phge_sa_plate4c_14_7,1
20150701_qep1_lc7_phge_sa_plate3a_15_1,1
20150701_qep1_lc7_phge_sa_plate3a_15_2,1
20150701_qep1_lc7_phge_sa_plate3a_15_3,1
20150701_qep1_lc7_phge_sa_plate3a_15_4,1
20150701_qep1_lc7_phge_sa_plate3a_15_5,1
20150701_qep1_lc7_phge_sa_plate3a_15_6,1
20150701_qep1_lc7_phge_sa_plate3a_15_7,1
20150725_qep1_lc7_phge_sa_plate3b_15_1,1
20150725_qep1_lc7_phge_sa_plate3b_15_2,1
20150725_qep1_lc7_phge_sa_plate3b_15_3,1
20150725_qep1_lc7_phge_sa_plate3b_15_4,1
20150725_qep1_lc7_phge_sa_plate3b_15_5,1
20150725_qep1_lc7_phge_sa_plate3b_15_6,1
20150818_qep1_lc7_phge_sa_plate3c_15_1,1
20150818_qep1_lc7_phge_sa_plate3c_15_2,1
20150818_qep1_lc7_phge_sa_plate3c_15_3,1
20150818_qep1_lc7_phge_sa_plate3c_15_4,1
20150818_qep1_lc7_phge_sa_plate3c_15_5,1
20150818_qep1_lc7_phge_sa_plate3c_15_6,1
20150818_qep1_lc7_phge_sa_plate3c_15_7,1
20150912_qep1_lc7_phge_sa_plate3d_15_1,1
20150912_qep1_lc7_phge_sa_plate3d_15_2,1
20150912_qep1_lc7_phge_sa_plate3d_15_3,1
20150912_qep1_lc7_phge_sa_plate3d_15_4,1
20150912_qep1_lc7_phge_sa_plate3d_15_5,1
20150912_qep1_lc7_phge_sa_plate3d_15_6,1
20150912_qep1_lc7_phge_sa_plate3d_15_7,1
20150917_qep1_lc7_phge_sa_plate3b_15_7,1
20150731_qep1_lc7_phge_sa_plate4b_16_1,1
20150731_qep1_lc7_phge_sa_plate4b_16_2,1
20150731_qep1_lc7_phge_sa_plate4b_16_3,1
20150731_qep1_lc7_phge_sa_plate4b_16_4,1
20150731_qep1_lc7_phge_sa_plate4b_16_5,1
20150731_qep1_lc7_phge_sa_plate4b_16_6,1
20150731_qep1_lc7_phge_sa_plate4b_16_7,1
20150731_qep1_lc7_phge_sa_plate4e_16_1,1
20150731_qep1_lc7_phge_sa_plate4e_16_2,1
20150731_qep1_lc7_phge_sa_plate4e_16_3,1
20150731_qep1_lc7_phge_sa_plate4e_16_4,1
20150731_qep1_lc7_phge_sa_plate4e_16_5,1
20150731_qep1_lc7_phge_sa_plate4e_16_6,1
20150731_qep1_lc7_phge_sa_plate4e_16_7,1
20150824_qep1_lc7_phge_sa_plate4d_16_2,1
20150824_qep1_lc7_phge_sa_plate4d_16_3,1
20150824_qep1_lc7_phge_sa_plate4d_16_4,1
20150824_qep1_lc7_phge_sa_plate4d_16_5,1
20150824_qep1_lc7_phge_sa_plate4d_16_6,1
20150824_qep1_lc7_phge_sa_plate4d_16_7,1
20150917_qep1_lc7_phge_sa_plate4c_16_1,1
20150917_qep1_lc7_phge_sa_plate4c_16_2,1
20150917_qep1_lc7_phge_sa_plate4c_16_3,1
20150917_qep1_lc7_phge_sa_plate4c_16_4,1
20150917_qep1_lc7_phge_sa_plate4c_16_5,1
20150917_qep1_lc7_phge_sa_plate4c_16_6,1
20150917_qep1_lc7_phge_sa_plate4c_16_7,1
20150917_qep1_lc7_phge_sa_plate4d_16_1,1
20150624_qep1_lc7_phge_sa_plate2a_17_1,1
20150624_qep1_lc7_phge_sa_plate2a_17_2,1
20150624_qep1_lc7_phge_sa_plate2a_17_3,1
20150624_qep1_lc7_phge_sa_plate2a_17_4,1
20150624_qep1_lc7_phge_sa_plate2a_17_5,1
20150624_qep1_lc7_phge_sa_plate2a_17_6,1
20150624_qep1_lc7_phge_sa_plate2a_17_7,1
20150811_qep1_lc7_phge_sa_plate2b_17_1,1
20150811_qep1_lc7_phge_sa_plate2b_17_2,1
20150811_qep1_lc7_phge_sa_plate2b_17_3,1
20150811_qep1_lc7_phge_sa_plate2b_17_4,1
20150811_qep1_lc7_phge_sa_plate2b_17_5,1
20150811_qep1_lc7_phge_sa_plate2b_17_6,1
20150811_qep1_lc7_phge_sa_plate2b_17_7,1
20150827_qep1_lc7_phge_sa_plate2c_17_1,1
20150827_qep1_lc7_phge_sa_plate2c_17_2,1
20150827_qep1_lc7_phge_sa_plate2c_17_3,1
20150827_qep1_lc7_phge_sa_plate2c_17_4,1
20150827_qep1_lc7_phge_sa_plate2c_17_5,1
20150827_qep1_lc7_phge_sa_plate2c_17_6,1
20150827_qep1_lc7_phge_sa_plate2c_17_7,1
20150907_qep1_lc7_phge_sa_plate2d_17_1,1
20150907_qep1_lc7_phge_sa_plate2d_17_2,1
20150907_qep1_lc7_phge_sa_plate2d_17_3,1
20150907_qep1_lc7_phge_sa_plate2d_17_4,1
20150907_qep1_lc7_phge_sa_plate2d_17_5,1
20150907_qep1_lc7_phge_sa_plate2d_17_6,1
20150907_qep1_lc7_phge_sa_plate2d_17_7,1
20150618_qep1_lc7_phge_sa_plate1b_19_1,1
20150618_qep1_lc7_phge_sa_plate1b_19_2,1
20150618_qep1_lc7_phge_sa_plate1b_19_3,1
20150618_qep1_lc7_phge_sa_plate1b_19_4,1
