value,count
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:400,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:401,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:402,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:403,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:404,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:405,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:406,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:407,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:408,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:409,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:410,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:411,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:412,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:413,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:414,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:415,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:416,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:417,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:418,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:419,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:420,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:421,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:422,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:423,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:424,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:425,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:426,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:427,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:428,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:429,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:430,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:431,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:432,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:433,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:434,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:435,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:436,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:437,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:438,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:439,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:440,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:441,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:442,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:443,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:444,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:445,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:446,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:447,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:448,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:449,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:450,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:451,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:452,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:453,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:454,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:455,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:456,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:457,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:458,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:459,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:460,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:461,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:462,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:463,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:464,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:465,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:466,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:467,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:468,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:469,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:470,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:471,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:472,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:473,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:474,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:475,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:476,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:477,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:478,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:479,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:480,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:481,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:482,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:483,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:484,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:485,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:486,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:487,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:488,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:489,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:490,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:491,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:492,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:493,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:494,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:495,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:496,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:497,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:498,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:499,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:500,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:501,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:502,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:503,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:504,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:505,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:506,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:507,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:508,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:509,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:510,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:511,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:512,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:513,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:514,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:515,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:516,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:517,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:518,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:519,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:520,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:521,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:522,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:523,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:524,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:525,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:526,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:527,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:528,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:529,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:530,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:531,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:532,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:533,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:534,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:535,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:536,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:537,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:538,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:539,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:540,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:541,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:542,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:543,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:544,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:545,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:546,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:547,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:548,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:549,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:550,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:551,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:552,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:553,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:554,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:555,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:556,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:557,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:558,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:559,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:560,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:561,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:562,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:563,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:564,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:565,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:566,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:567,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:568,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:569,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:570,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:571,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:572,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:573,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:574,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:575,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:576,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:577,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:578,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:579,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:580,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:581,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:582,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:583,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:584,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:585,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:586,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:587,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:588,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:589,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:590,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:591,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:592,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:593,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:594,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:595,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:596,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:597,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:598,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:599,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:600,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:601,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:602,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:603,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:604,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:605,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:606,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:607,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:608,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:609,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:610,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:611,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:612,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:613,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:614,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:615,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:616,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:617,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:618,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:619,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:620,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:621,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:622,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:623,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:624,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:625,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:626,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:627,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:628,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:629,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:630,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:631,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:632,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:633,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:634,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:635,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:636,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:637,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:638,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:639,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:640,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:641,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:642,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:643,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:644,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:645,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:646,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:647,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:648,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:649,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:650,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:651,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:652,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:653,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:654,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:655,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:656,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:657,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:658,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:659,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:660,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:661,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:662,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:663,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:664,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:665,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:666,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:667,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:668,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:669,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:670,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:671,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:672,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:673,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:674,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:675,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:676,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:677,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:678,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:679,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:680,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:681,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:682,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:683,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:684,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:685,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:686,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:687,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:688,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:689,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:690,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:691,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:692,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:693,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:694,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:695,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:696,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:697,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:698,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:699,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:700,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:701,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:702,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:703,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:704,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:705,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:706,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:707,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:708,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:709,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:710,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:711,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:712,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:713,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:714,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:715,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:716,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:717,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:718,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:719,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:720,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:721,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:722,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:723,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:724,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:725,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:726,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:727,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:728,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:729,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:730,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:731,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:732,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:733,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:734,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:735,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:736,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:737,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:738,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:739,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:740,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:741,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:742,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:743,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:744,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:745,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:746,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:747,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:748,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:749,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:750,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:751,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:752,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:753,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:754,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:755,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:756,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:757,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:758,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:759,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:760,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:761,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:762,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:763,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:764,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:765,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:766,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:767,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:768,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:769,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:770,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:771,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:772,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:773,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:774,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:775,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:776,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:777,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:778,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:779,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:780,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:781,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:782,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:783,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:784,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:785,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:786,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:787,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:788,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:789,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:790,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:791,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:792,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:793,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:794,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:795,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:796,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:797,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:798,1
